"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MERO","2020-08-12","645","652","635","638","-0.31","5824"
"MERO","2020-08-11","647","650","620","640","-0.93","4820"
"MERO","2020-08-10","616","649","616","646","4.53","7203"
"MERO","2020-08-09","615","618","603","618","0.49","3649"
"MERO","2020-08-06","620","620","596","615","-0.32","3577"
"MERO","2020-08-05","620","622","610","617","-2.37","5562"
"MERO","2020-08-03","624","642","624","632","-0.47","4643"
"MERO","2020-08-02","640","642","626","635","-2.46","8115"
"MERO","2020-07-30","640","652","632","651","0.31","7654"
"MERO","2020-07-29","650","655","630","649","-2.26","11616"
"MERO","2020-07-28","670","684","650","664","1.37","28037"
"MERO","2020-07-27","650","663","646","655","0.77","12984"
"MERO","2020-07-26","646","658","646","650","0.46","5705"
"MERO","2020-07-23","635","656","631","647","1.25","4197"
"MERO","2020-07-22","653","653","639","639","-0.31","4115"
"MERO","2020-07-21","660","677","638","641","-2.88","6637"
"MERO","2020-07-20","732","740","656","660","-5.44","4687"
"MERO","2020-07-19","685","698","685","698","2.65","150"
"MERO","2020-07-16","666","680","658","680","0.89","5038"
"MERO","2020-07-15","675","693","668","674","1.51","5444"
"MERO","2020-07-14","655","677","655","664","1.53","8968"
"MERO","2020-07-13","655","667","631","654","1.71","6216"
"MERO","2020-07-12","630","643","625","643","3.38","6617"
"MERO","2020-07-09","607","637","607","622","1.14","3684"
"MERO","2020-07-08","630","645","606","615","-2.38","3932"
"MERO","2020-07-07","570","632","570","630","9.57","9390"
"MERO","2020-07-06","541","575","541","575","4.17","3842"
"MERO","2020-07-05","558","586","529","552","-1.08","5310"
"MERO","2020-07-02","598","609","558","558","-5.10","3182"
"MERO","2020-07-01","544","588","544","588","9.91","1860"
"MERO","2020-06-30","510","535","510","535","5.94","1309"
"MERO","2020-06-29","530","530","525","505","-6.48","566"
"MERO","2020-03-22","539","560","539","540","-1.82","800"
"MERO","2020-03-19","530","561","520","550","0.18","8047"
"MERO","2020-03-18","567","578","510","549","-1.26","8573"
"MERO","2020-03-17","612","612","540","556","-7.33","12403"
"MERO","2020-03-16","603","627","564","600","1.35","11435"
"MERO","2020-03-15","644","645","592","592","-9.89","17364"
"MERO","2020-03-12","694","694","645","657","-3.52","8658"
"MERO","2020-03-11","673","681","631","681","2.41","17824"
