"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2020-10-07","204","212","201","209","4.50","32546"
"JFL","2020-10-06","199","201","199","200","0.50","15613"
"JFL","2020-10-05","202","205","199","199","-1.97","11830"
"JFL","2020-10-04","204","207","201","203","1.50","12807"
"JFL","2020-10-01","200","203","198","200","0.00","15967"
"JFL","2020-09-30","204","204","199","200","-0.99","16532"
"JFL","2020-09-29","200","204","200","202","1.00","17261"
"JFL","2020-09-28","208","208","200","200","0.00","28908"
"JFL","2020-09-27","193","203","193","200","5.26","35809"
"JFL","2020-09-24","186","192","186","190","1.06","8573"
"JFL","2020-09-23","186","192","184","188","2.17","18855"
"JFL","2020-09-22","190","193","184","184","-2.13","28564"
"JFL","2020-09-21","195","200","187","188","-3.59","26338"
"JFL","2020-09-20","199","204","195","195","2.63","28564"
"JFL","2020-09-17","180","192","179","190","6.74","28490"
"JFL","2020-09-16","172","179","172","178","2.89","6892"
"JFL","2020-09-15","174","174","171","173","0.00","2249"
"JFL","2020-09-14","172","173","170","173","1.17","4557"
"JFL","2020-09-13","173","178","169","171","-0.58","10660"
"JFL","2020-09-10","169","175","167","172","2.99","7523"
"JFL","2020-09-09","169","169","167","167","-1.76","3524"
"JFL","2020-09-08","166","170","166","170","2.41","6854"
"JFL","2020-09-07","167","168","166","166","-2.35","1775"
"JFL","2020-09-06","170","177","168","170","1.19","9232"
"JFL","2020-09-03","167","170","167","168","0.60","3774"
"JFL","2020-09-02","166","170","165","167","2.45","6777"
"JFL","2020-08-31","166","166","163","163","0.00","2338"
"JFL","2020-08-30","164","166","161","163","-0.61","1291"
"JFL","2020-08-27","170","170","164","164","-1.80","1776"
"JFL","2020-08-26","167","167","161","167","1.83","4774"
"JFL","2020-08-25","166","166","163","164","-0.61","934"
"JFL","2020-08-24","160","165","160","165","1.23","1139"
"JFL","2020-08-23","162","163","160","163","1.87","802"
"JFL","2020-08-20","160","160","160","160","0.00","400"
"JFL","2020-08-19","160","163","159","160","0.00","4439"
"JFL","2020-08-18","163","164","160","160","-0.62","3077"
"JFL","2020-08-17","159","162","160","161","-0.62","1231"
"JFL","2020-08-16","160","162","159","162","0.00","3375"
"JFL","2020-08-13","165","167","162","162","-1.22","2724"
"JFL","2020-08-12","163","164","160","164","0.61","3858"
"JFL","2020-08-11","164","165","163","163","0.62","3077"
"JFL","2020-08-10","169","169","160","162","-2.41","9089"
"JFL","2020-08-09","165","167","165","166","1.22","3954"
"JFL","2020-08-06","164","164","163","164","-0.61","1153"
"JFL","2020-08-05","169","169","164","166","-0.60","1242"
"JFL","2020-08-03","163","167","162","167","1.21","1860"
"JFL","2020-08-02","166","168","165","165","-1.79","1706"
"JFL","2020-07-30","166","168","165","168","1.20","1165"
"JFL","2020-07-29","169","170","166","166","-2.35","277"
"JFL","2020-07-28","170","171","167","170","0.00","968"
"JFL","2020-07-27","170","172","170","170","0.00","638"
"JFL","2020-07-26","164","172","164","170","3.03","3081"
"JFL","2020-07-23","170","170","164","165","-1.20","508"
"JFL","2020-07-22","168","168","165","167","-2.34","1502"
"JFL","2020-07-21","174","174","171","171","-2.29","1150"
"JFL","2020-07-20","173","178","173","175","2.94","3518"
"JFL","2020-07-16","163","170","161","170","4.94","4950"
"JFL","2020-07-15","162","162","161","162","0.00","1100"
"JFL","2020-07-14","159","163","159","162","3.18","2697"
"JFL","2020-07-13","155","160","155","157","0.64","1208"
"JFL","2020-07-12","156","159","154","156","1.30","2359"
